Keyword,Title,Source,Time,Summary
国际政治,"剖析百年变局中的世界经济与政治,中国世界经济学会会长张宇燕广商...",羊城派,昨天14:44,广州商学院经济学院执行院长林学军教授认为，张宇燕的分享为师生提供了认识世界的宝贵视角和方法，作为商科院校的学生，广商学子应该多参加高水平学术讲座，多关注国际经济和国际政治形...
国际政治,"王毅:联合国的作用只能加强、不能削弱;联合国的地位必须维护,不能...",环球网,前天11:44,面对气候威胁，我们支持联合国应对气变国际合作，将用历史上最短时间完成全球最高碳排放强度降幅。同时，联合国也需要与时俱进，不断改革完善，适应国际政治经济发展的新现实，提升发展中国家的代表性和发言权。大国尤其要承担责任，推动...
国际政治,"两会外长会|王毅:联合国需要与时俱进,提升发展中国家的发言权",澎湃新闻,前天11:40,面对气候威胁，我们支持联合国应对气变国际合作，将用历史上最短时间完成全球最高碳排放强度降幅。王毅指出，同时，联合国也需要与时俱进，不断改革完善，适应国际政治经济发展的新现实，提升发展中国家的代表性和发言权。大国尤其要承担...
国际政治,国际锐评丨中国始终是“全球南方”的天然一员,海外网,2023年9月20日,近年来，这一概念频频出现在美西方主导的会议与公报文件中，成为国际政治的一个热词。相关专家对《国际锐评》表示，美西方正将“全球南方”概念工具化，试图将中国排除在外，剥夺中国发...
国际政治,“77国集团和中国”哈瓦那峰会即将召开,北京日报客户端,2023年9月15日,“77国集团和中国”哈瓦那峰会举行前夕，总台记者采访了古巴国际政治研究中心研究员爱德华多·雷加拉多，他表示，本届峰会将聚焦各国、特别是南方国家当前发展面临的主要挑战，呼吁加强...
国际政治,「光明网专论」以路径创新赋能新时代国际传播,光明网,2023年3月30日,“以媒为酶”，开创国际传播新模式 问：长期以来，我们一直在持续推动国际传播能力建设。目前为止，我们的国际传播取得了哪些成果又有哪些不足之处？史安斌：一般意义上，国际传播指的是20世纪中期以来，国际政治与大众传媒，尤其是各国政府...
国际政治,中美策|竞争但不失控(下):关于网络安全新议程的5条建议,澎湃新闻,2021年2月9日,"虽然地缘政治对网络空间的影响日益加深,中美竞争加剧,但在诸多“涉网”国际事务的处理上,诸如发展数字经贸、促进数据跨境流动、打击网络犯罪、规范网络空间国家行为等重要议题,双方的合作不仅事涉各自核心利益关切,更关系网络空间良性发展。[..."
国际政治,国际观察|悖入亦悖出 害人终害己——起底美国对华政策的反动...,新华社客户端,2023年4月24日,巴西国际政治学者迭戈·保塔索在接受新华社记者采访时指出，随着中国崛起，一些美国人的心态发生了变化，将中国视为一个有强大竞争力、日益威胁美国霸权的对手。“无论是从意识形态角度...
国际政治,国际观察|倡导和平的中国方案缘何令个别国家不快,荆楚网,2023年3月1日,"新华社北京3月1日电中国外交部日前发布《关于政治解决乌克兰危机的中国立场》文件,全面系统阐释中方立场主张,为推动政治解决乌克兰危机指明了正确路径,其公正性与建设性获得国际社会广泛认同。然而,个别美欧国家一些政客指责中方立场有偏袒,文件..."
国际政治,"两会外长会|王毅:联合国需要与时俱进,提升发展中国家的发言权",澎湃新闻,前天11:40,面对气候威胁，我们支持联合国应对气变国际合作，将用历史上最短时间完成全球最高碳排放强度降幅。王毅指出，同时，联合国也需要与时俱进，不断改革完善，适应国际政治经济发展的新现实，提升发展中国家的代表性和发言权。大国尤其要承担...
国际政治,国际锐评丨中国始终是“全球南方”的天然一员,海外网,2023年9月20日,近年来，这一概念频频出现在美西方主导的会议与公报文件中，成为国际政治的一个热词。相关专家对《国际锐评》表示，美西方正将“全球南方”概念工具化，试图将中国排除在外，剥夺中国发...
国际政治,“77国集团和中国”哈瓦那峰会即将召开,北京日报客户端,2023年9月15日,“77国集团和中国”哈瓦那峰会举行前夕，总台记者采访了古巴国际政治研究中心研究员爱德华多·雷加拉多，他表示，本届峰会将聚焦各国、特别是南方国家当前发展面临的主要挑战，呼吁加强...
国际政治,「光明网专论」以路径创新赋能新时代国际传播,光明网,2023年3月30日,“以媒为酶”，开创国际传播新模式 问：长期以来，我们一直在持续推动国际传播能力建设。目前为止，我们的国际传播取得了哪些成果又有哪些不足之处？史安斌：一般意义上，国际传播指的是20世纪中期以来，国际政治与大众传媒，尤其是各国政府...
国际政治,中美策|竞争但不失控(下):关于网络安全新议程的5条建议,澎湃新闻,2021年2月9日,"虽然地缘政治对网络空间的影响日益加深,中美竞争加剧,但在诸多“涉网”国际事务的处理上,诸如发展数字经贸、促进数据跨境流动、打击网络犯罪、规范网络空间国家行为等重要议题,双方的合作不仅事涉各自核心利益关切,更关系网络空间良性发展。[..."
国际政治,国际观察|悖入亦悖出 害人终害己——起底美国对华政策的反动...,新华社客户端,2023年4月24日,巴西国际政治学者迭戈·保塔索在接受新华社记者采访时指出，随着中国崛起，一些美国人的心态发生了变化，将中国视为一个有强大竞争力、日益威胁美国霸权的对手。“无论是从意识形态角度...
国际政治,国际观察|倡导和平的中国方案缘何令个别国家不快,荆楚网,2023年3月1日,"新华社北京3月1日电中国外交部日前发布《关于政治解决乌克兰危机的中国立场》文件,全面系统阐释中方立场主张,为推动政治解决乌克兰危机指明了正确路径,其公正性与建设性获得国际社会广泛认同。然而,个别美欧国家一些政客指责中方立场有偏袒,文件..."
国际政治,国际纵横谈|世界如何透过中国两会理解全过程人民民主,新华社新媒体,2023年3月22日,在古巴国际政治研究中心中国问题专家爱德华多·雷加拉多看来，中国的全过程人民民主贯穿选举、协商、决策、管理、监督各个环节，整个过程都确保人民的参与性，在政府和人民之间建立了强...
国际政治,【俄乌局势】重磅!多位知名专家解读俄乌冲突、国际格局演变以及...,澎湃新闻,2022年4月20日,"仍在继续发酵的俄乌冲突,引发国际政治形势剧烈变动。当前,紧密跟踪事态演变,分析其对国际格局和趋势的影响,以及中国在此变局下的战略处境和选择,无疑是国际政治研究及战略研究颇为紧迫的一项课题。"
国际政治,杨成玉:反制美国“长臂管辖”之道——基于法国重塑经济主权的视角,澎湃新闻,2020年10月8日,"“长臂管辖”已逐渐代替传统军事武器,成为美国维护国际政治影响力和经济利益的重要手段和工具,其滥用对他国经济主权构成了严重威胁。鉴于对“长臂管辖”的研究已经超出传统法律范畴,本..."
国内新闻,[福建卫视新闻]全国陆地冰壶巡回赛在平潭开赛_新闻频道_央视网...,央视网,7天前,新闻国内国际评论经济军事科技法治文娱人物公益图片 人民领袖习近平联播+热解读天天学习习式妙语央视快评央视网评光华锐评新闻+ 视频小央视频小央直播直播中国熊猫频道VR/AR4K专区全景...
国内新闻,谈经济、聊就业……今年两会首场发布会信息量很大!,东北新闻网,6天前,"您当前的位置 :东北新闻网>>国内国际>>国内新闻谈经济、聊就业……今年两会首场发布会信息量很大!2024-03-03 20:40:00 来源:人民日报 今天(3月3日)下午,全国政协十四届二次会议新闻发布..."
国内新闻,"乘风破浪,高质量发展前景广阔——写在全国两会召开前夕②",东北新闻网,7天前,"您当前的位置 :东北新闻网>>国内国际>>国内新闻乘风破浪,高质量发展前景广阔——写在全国两会召开前夕②2024-03-02 14:36:41 来源:人民网-人民日报 龙年春节假期,全国电影票房80.16亿元,观影人次1.63亿,创造同档期新纪录;国内旅游出游..."
国内新闻,[山东新闻联播]“多彩·2024”第八届全国女画家作品展开展_新闻...,央视网,6天前,[山东新闻联播]“多彩·2024”第八届全国女画家作品展开展来源: 央视网 2024年03月03日 00:45 内容简介 山东美术馆全国女画家作品展 [山东新闻联播]“多彩·2024”第八届全国女画家作品...
